FIPS,LISA_CL,Percent,Normalized Median Age,Normalized Male Median Age,Normalized Median Female Age,Normalized Sex Ratio (males per 100 females),Normalized Workers 16 years and over,"Normalized Management, business, science, and arts occupations; Estimate; Civilian employed population 16 years and over",Normalized Service occupations; Estimate; Civilian employed population 16 years and over,Normalized Sales and office occupations; Estimate; Civilian employed population 16 years and over,Normalized Natural resources construction and maintenance occupations; Estimate; Civilian employed population 16 years and over,"Normalized Production, transportation, and material moving occupations; Estimate; Civilian employed population 16 years and over","Normalized Cars, truck, or Van to work","Normalized car, truck, or van drove alone","Normalized car, truck, or van carpool",Normalized public transportation to work,Normalized walked to work,Normalized biked to work,"Normalized taxi, motorcycle, or other",Normalized worked at home,Normalized mean travel time to work (minutes),Normalized Total; Estimate; Population 45 to 64 years,Normalized Total; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - High school graduate or higher,Normalized Percent; Estimate; Population 45 to 64 years - Bachelor's degree or higher,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_5 years and over with earnings - Less than high school graduate,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ver with earnings - High school graduate (includes equivalency),Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ars and over with earnings - Some college or associate's degree,Normalized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTH_ Population 25 years and over with earnings - Bachelor's degree,Normlized Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS_ years and over with earnings - Graduate or professional degree,Normalized Household Mean Income,Normalized Social Security Income,Normalized Cash public assistance income,Normalized per capita income per household
48397,0,1.878914405,0.352808989,0.346067416,0.35,0.085062947,0.00914116,0.569395018,0.256097561,0.676806084,0.227011494,0.158914729,0.915125136,0.880496054,0.289473684,0.009708738,0.009049774,0,0.045576408,0.140350877,0.695544554,0.009062069,0.011082648,0.863468635,0.011072721,0.581241809,0.383459019,0.39058734,0.544053843,0.6705526,0.681899798,0.307745925,0.539183673,0.177664942,0.274495073
48399,0,1.383399209,0.456179775,0.431460674,0.495454545,0.095951004,0.000906057,0.323843416,0.323170732,0.551330798,0.459770115,0.290697674,0.945593036,0.885005637,0.365131579,0,0.025641026,0,0.026809651,0.07518797,0.349009901,0.001057883,0.001093896,0.599630996,0.000771594,0.255411974,0.267503837,0.183595803,0.383859445,0.498905,0.443224608,0.1690074,0.397259475,0.151430064,0.122632609
48401,0,0,0.379775281,0.368539326,0.384090909,0.133038448,0.004438374,0.227758007,0.405487805,0.486692015,0.479885057,0.362403101,0.949945593,0.918827508,0.279605263,0,0.018099548,0,0.018766756,0.085213033,0.465346535,0.005603406,0.006039503,0.660516605,0.002832366,0.276230446,0.287487005,0.206828437,0.388274794,0.5363886,0.420508295,0.210710525,0.567405248,0.22378216,0.267786009
48403,0,0,0.653932584,0.662921348,0.643181818,0.092208234,0.000595689,0.195729537,0.466463415,0.631178707,0.505747126,0.265503876,0.899891186,0.887260428,0.223684211,0.001618123,0.057315234,0,0.034852547,0.117794486,0.534653465,0.001131717,0.001300509,0.758302583,0.000568112,0.132392217,0.209303477,0.105869774,0.335244607,0.3917822,0.449990505,0.262261045,0.665889213,0.175917461,0.32774827
48405,0,0,0.593258427,0.566292135,0.615909091,0.083021436,0.000471542,0.177935943,0.350609756,0.619771863,0.33045977,0.484496124,0.966267682,0.930101466,0.302631579,0.003236246,0.006033183,0,0.029490617,0.052631579,0.5,0.00096182,0.00102992,0.649446494,0.000301809,0.272879585,0.423276844,0.203149635,0.392092232,0.5512379,0.427300617,0.366303816,0.703848397,0.173240172,0.373034454
48407,0,1.476510067,0.492134831,0.496629213,0.484090909,0.083021436,0.002225285,0.158362989,0.451219512,0.52851711,0.606321839,0.300387597,0.931447225,0.843291995,0.450657895,0,0.021116139,0,0.058981233,0.082706767,0.871287129,0.003099816,0.003360873,0.669741697,0.000819392,0.265995388,0.304565931,0.183052138,0.427599,0.4571081,0.970070693,0.216939299,0.67638484,0.134321536,0.246662939
48409,0,0,0.31011236,0.28988764,0.320454545,0.100714529,0.006289693,0.234875445,0.466463415,0.524714829,0.520114943,0.265503876,0.940152339,0.900789177,0.305921053,0.003236246,0.021116139,0.013986014,0.026809651,0.087719298,0.452970297,0.006369528,0.006631549,0.608856089,0.003171048,0.324320289,0.310291909,0.279389645,0.438116118,0.5026307,0.481044089,0.292381616,0.580466472,0.064646728,0.338545671
48411,0,0,0.438202247,0.406741573,0.511363636,0.132017693,0.000487877,0.234875445,0.362804878,0.357414449,0.675287356,0.312015504,0.898803047,0.703494927,0.756578947,0,0.04826546,0.027972028,0.029490617,0.130325815,0.393564356,0.000550972,0.000551143,0.553505535,0.00026084,0.144352471,0.223428656,0.1849006,0.307158079,0.39691,0.359438967,0.293723769,0.723206997,0.099516782,0.348609267
48413,0,2.375809935,0.323595506,0.325842697,0.329545455,0.111942838,0.000317556,0.304270463,0.320121951,0.342205323,0.577586207,0.339147287,0.930359086,0.856820744,0.404605263,0.011326861,0,0,0.056300268,0.110275689,0.54950495,0.000269135,0.000234931,0.387453875,0.000152953,0.330275534,0.305424003,0.352730106,0.467582443,0.3858932,0.490627212,0.454300079,0.62548105,0.189369205,0.341830317
48415,0,0,0.312359551,0.321348315,0.3,0.158557332,0.001540733,0.163701068,0.460365854,0.501901141,0.629310345,0.286821705,0.952121872,0.871476888,0.430921053,0.008090615,0.015082956,0.055944056,0.018766756,0.050125313,0.272277228,0.001634261,0.001768273,0.666051661,0.000816661,0.337209495,0.465635881,0.250756601,0.524491392,0.3884705,0.392754173,0.24990731,0.607580175,0.169975186,0.325057656
48417,0,0,0.456179775,0.413483146,0.488636364,0.096291256,0.000314942,0.352313167,0.43902439,0.642585551,0.373563218,0.195736434,0.919477693,0.835400225,0.430921053,0,0.045248869,0,0.08310992,0.052631579,0.356435644,0.000365595,0.000399068,0.677121771,0.000394674,0.285652672,0.315192819,0.352530762,0.287963573,0.4269022,0.450144768,0.287569147,0.675510204,0.125701972,0.378136138
48419,0,1.788375559,0.350561798,0.343820225,0.363636364,0.086764206,0.002040154,0.258007117,0.280487805,0.349809886,0.663793103,0.354651163,0.949945593,0.829763247,0.539473684,0.006472492,0.021116139,0.006993007,0.021447721,0.067669173,0.559405941,0.002535744,0.002624092,0.599630996,0.00181632,0.218834497,0.299978548,0.183360215,0.359145753,0.4288652,0.471614869,0.323058328,0.746297376,0.204388142,0.287144455
48421,0,0,0.368539326,0.411235955,0.336363636,0.133718952,0.000334544,0.286476868,0.06402439,0.558935361,0.557471264,0.42248062,0.867247008,0.772266065,0.460526316,0.006472492,0.113122172,0,0.058981233,0.070175439,0.351485149,0.000330266,0.000342957,0.60701107,0.000279959,0.262279581,0.384185079,0.185263043,0.355864903,0.4704084,0.427300617,0.239703985,0.648979592,0.231226329,0.282794046
48423,0,2.21402214,0.33258427,0.305617978,0.347727273,0.076556652,0.020742179,0.364768683,0.429878049,0.585551331,0.327586207,0.25,0.929270947,0.88162345,0.328947368,0.003236246,0.016591252,0.013986014,0.056300268,0.090225564,0.455445545,0.021084225,0.023542368,0.71402214,0.018131786,0.280725909,0.29053976,0.1802432,0.377389731,0.4762572,0.483137191,0.233868217,0.680408163,0.063340734,0.281396324
48425,0,2.006258053,0.431460674,0.44494382,0.415909091,0.088125213,0.000765793,0.34519573,0.307926829,0.452471483,0.479885057,0.310077519,0.966267682,0.871476888,0.470394737,0.004854369,0.015082956,0,0.034852547,0.027568922,0.576732673,0.000895132,0.001084981,0.84501845,0.000460225,0.376192293,0.469068167,0.433627517,0.368651019,0.5458163,0.834511558,0.282808584,0.685072886,0.377889513,0.291599693
48427,0,0,0.161797753,0.146067416,0.181818182,0.07995917,0.004435107,0.151245552,0.783536585,0.406844106,0.525862069,0.213178295,0.898803047,0.744081172,0.638157895,0.006472492,0.063348416,0,0.016085791,0.120300752,0.438118812,0.004749955,0.002885768,0.005535055,0.001496757,0.064827563,0.160327387,0.056124391,0.228371687,0.4546511,0.510326996,0.264359549,0.54361516,0.258260415,0.250419317
48429,0,0,0.382022472,0.337078652,0.454545455,0.159237836,0.000812838,0.206405694,0.329268293,0.513307985,0.548850575,0.372093023,0.926006529,0.843291995,0.430921053,0.009708738,0.039215686,0,0.077747989,0.035087719,0.353960396,0.000944354,0.000947065,0.557195572,0.000569478,0.231259227,0.326908797,0.283521502,0.235669278,0.4224021,0.304618163,0.235492147,0.579183673,0.157502938,0.293084772
48431,0,1.677852349,0.440449438,0.287640449,0.477272727,0.139503232,0.000118702,0.302491103,0.295731707,0.760456274,0.465517241,0.218992248,0.764961915,0.780157835,0.128289474,0,0.033182504,0,0.147453083,0.365914787,0.339108911,0.000134964,0.00014421,0.647601476,7.37E-05,0.416585107,0.3760499,0.463964046,0.500988854,0.4769783,0.154232888,0.597628617,0.801341108,0.2381481,0.535449717
48433,0,0,0.631460674,0.55505618,0.679545455,0.101735284,9.78E-05,0.398576512,0.335365854,0.201520913,0.525862069,0.335271318,0.982589771,0.879368658,0.5,0,0.006033183,0,0,0.045112782,0.297029703,0.000126231,0.000156795,0.865313653,5.60E-05,0.263225122,0.272916289,0.223283377,0.507381912,0.4287584,0.357725496,0.281473847,0.492944606,0.111336032,0.361660493
48435,0,0,0.334831461,0.404494382,0.290909091,0.145627765,0.000364165,0.275800712,0.280487805,0.262357414,0.643678161,0.391472868,0.933623504,0.885005637,0.332236842,0,0.02413273,0,0.034852547,0.097744361,0.373762376,0.000364801,0.000385958,0.632841328,0.000223967,0.344276164,0.430388937,0.316159548,0.461572662,0.3397431,0.491961052,0.238562043,0.672653061,0.09057072,0.217066182
48437,1,0,0.312359551,0.285393258,0.343181818,0.125893161,0.000564979,0.297153025,0.411585366,0.517110266,0.41954023,0.308139535,0.943416757,0.899661781,0.319078947,0,0.025641026,0.076923077,0.018766756,0.05764411,0.371287129,0.000635524,0.000669133,0.625461255,0.000405599,0.245939983,0.306051055,0.24559178,0.337298971,0.4213471,0.458748448,0.179536994,0.662973761,0.101541074,0.22679782
48439,1,1.716738197,0.283146067,0.271910112,0.286363636,0.085062947,0.203425114,0.409252669,0.347560976,0.673003802,0.25862069,0.253875969,0.928182807,0.880496054,0.328947368,0.009708738,0.018099548,0.013986014,0.032171582,0.105263158,0.544554455,0.189922761,0.215295669,0.73800738,0.204252646,0.394837682,0.317073976,0.270636632,0.4723964,0.573258,0.597283072,0.639376233,0.755393586,0.291367376,0.486546929
48441,0,0,0.238202247,0.220224719,0.254545455,0.08574345,0.013912554,0.304270463,0.518292683,0.66539924,0.33908046,0.209302326,0.922742111,0.856820744,0.378289474,0.014563107,0.033182504,0.013986014,0.024128686,0.09273183,0.292079208,0.011716105,0.013331271,0.743542435,0.010216456,0.263689597,0.241002624,0.19820228,0.377727015,0.4145902,0.527738732,0.180916223,0.62425656,0.30227243,0.244968202
48443,0,0,0.588764045,0.48988764,0.686363636,0.076896904,6.51E-05,0.327402135,0.817073171,0.060836502,0.494252874,0.201550388,0.830250272,0.815107103,0.223684211,0,0.084464555,0,0,0.268170426,0.641089109,5.04E-05,5.93E-05,0.76199262,1.37E-05,0.332033907,0.300061452,0.37262826,0.364618946,0.5417301,0.319249356,0.259302377,0.634810496,0.389643463,0.25780977
48445,0,1.498637602,0.287640449,0.26741573,0.311363636,0.144947261,0.000986209,0.332740214,0.405487805,0.288973384,0.632183908,0.244186047,0.944504897,0.77903044,0.677631579,0,0.013574661,0,0.061662198,0.065162907,0.391089109,0.001180939,0.001121689,0.483394834,0.000559918,0.202047012,0.244286398,0.280440731,0.354239809,0.5207649,0.365718273,0.165670557,0.625772595,0.114731618,0.203752883
48447,0,3.305785124,0.669662921,0.669662921,0.686363636,0.056141545,0.000135255,0.290035587,0.271341463,0.684410646,0.459770115,0.290697674,0.911860718,0.863585118,0.328947368,0.004854369,0.009049774,0,0.016085791,0.182957393,0.514851485,0.000176248,0.000188784,0.649446494,0.000146125,0.313123103,0.145278131,0.397618746,0.29990648,0.5233555,0.422139684,0.242670068,0.560758017,0.147250882,0.274040813
48449,0,0,0.276404494,0.276404494,0.272727273,0.087444709,0.002986069,0.165480427,0.323170732,0.566539924,0.313218391,0.552325581,0.948857454,0.882750846,0.384868421,0.008090615,0.013574661,0.013986014,0.056300268,0.040100251,0.349009901,0.00292198,0.002832803,0.509225092,0.001742574,0.217291774,0.315258824,0.218589732,0.365707452,0.4321502,0.54524281,0.242447612,0.599825073,0.177717999,0.338143826
48451,0,1.25,0.280898876,0.256179775,0.302272727,0.091867982,0.011974767,0.3113879,0.414634146,0.619771863,0.41091954,0.244186047,0.903155604,0.855693348,0.325657895,0.003236246,0.063348416,0.006993007,0.048257373,0.085213033,0.319306931,0.010725704,0.011345896,0.632841328,0.0078648,0.270689913,0.267157308,0.221887969,0.391647631,0.4163395,0.456686127,0.247875543,0.738425656,0.165469505,0.27388357
48453,0,0,0.265168539,0.26741573,0.256818182,0.103776795,0.133328295,0.59430605,0.347560976,0.566539924,0.232758621,0.124031008,0.835690968,0.78692221,0.322368421,0.053398058,0.030165913,0.076923077,0.037533512,0.200501253,0.497524752,0.104528375,0.121301348,0.774907749,0.161063844,0.420018911,0.295160146,0.208640655,0.436230395,0.5417969,0.613627736,0.246844829,0.563440233,0.185843019,0.274250472
48455,0,2.755905512,0.597752809,0.6,0.595454545,0.068730861,0.001002979,0.258007117,0.597560976,0.657794677,0.287356322,0.25,0.915125136,0.854565953,0.361842105,0.009708738,0.02413273,0,0.040214477,0.122807018,0.71039604,0.001575114,0.00173209,0.6900369,0.000404234,0.170147471,0.211168133,0.158025407,0.272540512,0.2945143,0.327673066,0.173975589,0.612653061,0.307953507,0.245282689
48457,0,1.182765418,0.483146067,0.382022472,0.570454545,0.164681865,0.001442069,0.18683274,0.50304878,0.524714829,0.517241379,0.298449612,0.9085963,0.859075536,0.332236842,0,0.013574661,0,0.08310992,0.127819549,0.727722772,0.00219873,0.00254753,0.773062731,0.000599522,0.339001045,0.278955793,0.253746761,0.507841845,0.4300804,0.294696449,0.289393288,0.725714286,0.168277393,0.310381578
48459,0,0,0.429213483,0.404494382,0.447727273,0.091187479,0.003502478,0.268683274,0.344512195,0.634980989,0.408045977,0.32751938,0.940152339,0.878241263,0.371710526,0.003236246,0.009049774,0,0.024128686,0.110275689,0.561881188,0.004473277,0.005013254,0.719557196,0.002309321,0.279498366,0.329516015,0.211214005,0.439449921,0.4507919,0.39196413,0.251627638,0.688688047,0.207000131,0.294482494
48461,0,0,0.256179775,0.301123596,0.202272727,0.080299422,0.000284885,0.245551601,0.240853659,0.448669202,0.672413793,0.333333333,0.958650707,0.904171364,0.355263158,0.006472492,0.009049774,0,0.029490617,0.060150376,0.386138614,0.000306052,0.000301005,0.533210332,8.47E-05,0.334638289,0.379663702,0.367499683,0.394146596,0.4641856,0.31668428,0.350168325,0.710612245,0.174546167,0.371479488
48463,0,0,0.276404494,0.256179775,0.327272727,0.084042191,0.002398874,0.234875445,0.50304878,0.619771863,0.514367816,0.199612403,0.946681175,0.898534386,0.332236842,0,0.02413273,0.027972028,0.010723861,0.080200501,0.304455446,0.002304716,0.001980131,0.356088561,0.000955958,0.189190983,0.217471659,0.226545369,0.331810447,0.4080068,0.371002329,0.237553575,0.660699708,0.177769844,0.329774967
48465,0,0,0.226966292,0.204494382,0.256818182,0.109561075,0.004164597,0.204626335,0.536585366,0.604562738,0.422413793,0.281007752,0.886833515,0.806087937,0.421052632,0.004854369,0.049773756,0.027972028,0.08847185,0.097744361,0.366336634,0.003946122,0.003379751,0.352398524,0.002228747,0.218187549,0.22131648,0.194523477,0.395281095,0.4090885,0.560366498,0.274147622,0.654868805,0.152670759,0.350740793
48467,1,0,0.494382022,0.478651685,0.504545455,0.087784961,0.004772918,0.274021352,0.472560976,0.600760456,0.408045977,0.255813953,0.921653972,0.864712514,0.358552632,0.001618123,0.018099548,0.013986014,0.010723861,0.15037594,0.712871287,0.005872144,0.006460071,0.691881919,0.003042677,0.318298691,0.346743453,0.289936754,0.456099468,0.4272361,0.371617947,0.270440018,0.639591837,0.258129816,0.286917325
48469,0,0,0.314606742,0.301123596,0.327272727,0.086083702,0.009224143,0.272241993,0.384146341,0.669201521,0.405172414,0.284883721,0.934711643,0.85794814,0.414473684,0.012944984,0.013574661,0.013986014,0.024128686,0.095238095,0.383663366,0.008838186,0.009889116,0.717712177,0.005817685,0.322711212,0.270622597,0.226871568,0.452174713,0.5202441,0.516790987,0.24577704,0.681632653,0.053480475,0.333478929
48471,0,0,0.305617978,0.352808989,0.193181818,0.237835999,0.004904471,0.341637011,0.664634146,0.585551331,0.25,0.176356589,0.911860718,0.879368658,0.282894737,0.001618123,0.070889894,0.006993007,0.024128686,0.070175439,0.50990099,0.00691018,0.007419197,0.65498155,0.004503926,0.299404476,0.287751027,0.211957014,0.382188358,0.4196378,0.471614869,0.249143544,0.570262391,0.093443908,0.305961283
48473,0,2.083333333,0.164044944,0.164044944,0.163636364,0.09901327,0.004323157,0.243772242,0.509146341,0.627376426,0.402298851,0.255813953,0.880304679,0.828635851,0.338815789,0.009708738,0.070889894,0.013986014,0.032171582,0.122807018,0.660891089,0.004188264,0.004415439,0.627306273,0.002586548,0.351027653,0.370736456,0.257026875,0.523694176,0.5830729,0.475790813,0.325764879,0.493819242,0.171215881,0.239220071
48475,0,0,0.287640449,0.274157303,0.3,0.095610752,0.001017572,0.25088968,0.381097561,0.346007605,0.600574713,0.341085271,0.904243743,0.868094701,0.292763158,0,0.034690799,0.041958042,0.067024129,0.102756892,0.398514851,0.001035654,0.001056664,0.581180812,0.000457494,0.43086774,0.3161664,0.488555843,0.541784844,0.4021179,0.398448642,0.161236263,0.598425656,0.067128118,0.244968202
48477,1,0,0.460674157,0.433707865,0.5,0.097652263,0.003169894,0.323843416,0.365853659,0.551330798,0.385057471,0.310077519,0.960826986,0.922209696,0.309210526,0.001618123,0.015082956,0.006993007,0.018766756,0.05764411,0.400990099,0.003595215,0.004107617,0.750922509,0.002634346,0.303933115,0.315027805,0.284065167,0.437472212,0.4668696,0.415480747,0.301635795,0.576326531,0.127334465,0.33761968
48479,0,0,0.152808989,0.128089888,0.163636364,0.082000681,0.021244431,0.233096085,0.527439024,0.779467681,0.301724138,0.248062016,0.936887922,0.859075536,0.417763158,0.019417476,0.025641026,0.006993007,0.024128686,0.067669173,0.415841584,0.020158528,0.016905574,0.326568266,0.012293616,0.183202561,0.218527747,0.139903228,0.355266991,0.4783805,0.469490986,0.229826929,0.619591837,0.104544861,0.298081627
48481,0,0,0.359550562,0.337078652,0.359090909,0.087104457,0.003935251,0.236654804,0.414634146,0.513307985,0.525862069,0.300387597,0.959738847,0.895152198,0.381578947,0.004854369,0.016591252,0.006993007,0.008042895,0.062656642,0.438118812,0.004216845,0.004346743,0.594095941,0.002307955,0.265613855,0.273807363,0.233141842,0.388060159,0.4673103,0.460554262,0.284210058,0.600291545,0.140982108,0.377629464
48483,1,0,0.4,0.391011236,0.409090909,0.109901327,0.000554307,0.215302491,0.451219512,0.479087452,0.609195402,0.261627907,0.947769314,0.93686584,0.223684211,0,0.027149321,0,0.037533512,0.055137845,0.339108911,0.000571217,0.000609876,0.645756458,0.000259474,0.296368794,0.362865299,0.301389971,0.396139635,0.383316,0.556087951,0.25027807,0.645830904,0.17859475,0.273988399
48485,0,0,0.283146067,0.253932584,0.325,0.125552909,0.013186619,0.355871886,0.472560976,0.627376426,0.278735632,0.242248062,0.861806311,0.833145434,0.266447368,0.011326861,0.105580694,0.013986014,0.040214477,0.102756892,0.262376238,0.012318284,0.014093222,0.752767528,0.009831342,0.278602591,0.25113447,0.211993259,0.366918607,0.4520872,0.4827986,0.164914206,0.539533528,0.225675852,0.263697673
48487,0,0,0.359550562,0.352808989,0.354545455,0.095951004,0.001346018,0.238434164,0.591463415,0.532319392,0.405172414,0.257751938,0.953210011,0.835400225,0.539473684,0,0.021116139,0.027972028,0.026809651,0.052631579,0.20049505,0.001381401,0.001359242,0.529520295,0.000727893,0.213758439,0.30491246,0.204472554,0.33115121,0.4283044,0.450115124,0.307605036,0.712186589,0.109899438,0.351299881
48489,0,0,0.271910112,0.220224719,0.336363636,0.143926506,0.001296577,0.15480427,0.682926829,0.482889734,0.494252874,0.257751938,0.919477693,0.909808343,0.217105263,0,0.070889894,0.027972028,0.00536193,0.072681704,0.45049505,0.001763668,0.001431609,0.291512915,0.000622738,0.099115837,0.180673586,0.097624182,0.247029604,0.4475202,0.432553892,0.160917409,0.685830904,0.177607164,0.220822559
48491,0,1.631543168,0.316853933,0.312359551,0.311363636,0.087784961,0.052425435,0.567615658,0.283536585,0.676806084,0.212643678,0.151162791,0.897714908,0.855693348,0.305921053,0.012944984,0.013574661,0.020979021,0.026809651,0.177944862,0.556930693,0.046253903,0.056978046,0.874538745,0.06126323,0.474329413,0.336034059,0.29214766,0.506462048,0.6046791,0.581554026,0.294228003,0.717026239,0.116886509,0.336518974
48493,0,0,0.424719101,0.415730337,0.427272727,0.101735284,0.004459936,0.318505338,0.365853659,0.699619772,0.413793103,0.222868217,0.916213275,0.860202931,0.351973684,0,0.018099548,0.006993007,0.016085791,0.160401003,0.688118812,0.005364043,0.00616903,0.760147601,0.003785592,0.437370403,0.297387832,0.395534695,0.503656461,0.5506904,0.525194176,0.215960492,0.551370262,0.287645292,0.27549095
48495,0,0,0.249438202,0.251685393,0.243181818,0.116706363,0.000681068,0.142348754,0.356707317,0.498098859,0.672413793,0.350775194,0.948857454,0.895152198,0.348684211,0,0.040723982,0,0.040214477,0.030075188,0.358910891,0.000701815,0.000617218,0.389298893,0.00018846,0.390143158,0.404201251,0.414671717,0.504606988,0.4744011,0.666345177,0.250856456,0.664548105,0.131513648,0.267855895
48497,0,0,0.388764045,0.382022472,0.386363636,0.100034025,0.005785481,0.288256228,0.338414634,0.619771863,0.396551724,0.32751938,0.932535365,0.871476888,0.368421053,0,0.010558069,0.006993007,0.013404826,0.142857143,0.650990099,0.006903828,0.007816691,0.736162362,0.004520314,0.383424846,0.299434003,0.349160037,0.495975593,0.5301926,0.521069534,0.35374987,0.79516035,0.179966044,0.389248026
48499,0,0,0.591011236,0.568539326,0.618181818,0.093569241,0.003316039,0.298932384,0.399390244,0.623574144,0.390804598,0.279069767,0.902067465,0.855693348,0.319078947,0.006472492,0.033182504,0.006993007,0.024128686,0.152882206,0.636138614,0.004616578,0.005243465,0.741697417,0.002878798,0.266161273,0.286166895,0.194813432,0.436368375,0.5188153,0.595343874,0.202857821,0.67755102,0.092725611,0.291966594
48501,0,0,0.271910112,0.256179775,0.268181818,0.110581831,0.000767753,0.209964413,0.265243902,0.467680608,0.859195402,0.222868217,0.942328618,0.790304397,0.634868421,0,0.063348416,0,0.00536193,0.042606516,0.217821782,0.000721663,0.000640816,0.400369004,0.00032366,0.359554103,0.368822297,0.390206774,0.392398853,0.64036,0.452848773,0.246622373,0.565772595,0.177578567,0.310888252
48503,0,0,0.456179775,0.453932584,0.468181818,0.088805716,0.001848488,0.327402135,0.399390244,0.570342205,0.408045977,0.261627907,0.920565832,0.879368658,0.309210526,0,0.006033183,0.006993007,0.040214477,0.147869674,0.247524752,0.001958969,0.002085535,0.642066421,0.001421646,0.276363154,0.275820531,0.262409163,0.379030156,0.414697,0.464504479,0.166219283,0.622857143,0.224957555,0.256499406
48505,0,0,0.175280899,0.146067416,0.186363636,0.100714529,0.001078121,0.085409253,0.74695122,0.384030418,0.563218391,0.294573643,0.940152339,0.751972943,0.740131579,0.004854369,0.054298643,0,0.010723861,0.047619048,0.334158416,0.001054707,0.000631901,0,0.00016661,0.118889239,0.186168545,0.151700767,0.392981434,0.5447881,0.569693114,0.236100194,0.536851312,0.201514954,0.296683905
48507,0,0,0.2,0.182022472,0.229545455,0.102756039,0.00091172,0.290035587,0.646341463,0.216730038,0.477011494,0.279069767,0.895538629,0.821871477,0.401315789,0.004854369,0.033182504,0,0.134048257,0.072681704,0.257425743,0.001002309,0.000671231,0.097785978,0.000542165,0.051523647,0.175294137,0.051775068,0.209146519,0.1545282,0.450388204,0.134230079,0.613702624,0.177604257,0.223775246
49001,1,0,0.260674157,0.269662921,0.25,0.114664852,0.00059068,0.211743772,0.396341463,0.669201521,0.416666667,0.333333333,0.943416757,0.847801578,0.470394737,0.004854369,0.043740573,0,0.016085791,0.050125313,0.22029703,0.000550179,0.000650255,0.800738007,0.000271765,0.311895559,0.454183924,0.274696,0.469560151,0.4491627,0.359438967,0.197096205,0.580466472,0.107679248,0.225767
49003,0,0,0.238202247,0.231460674,0.240909091,0.103776795,0.004665324,0.306049822,0.286585366,0.513307985,0.301724138,0.457364341,0.926006529,0.822998873,0.490131579,0.011326861,0.027149321,0.020979021,0.021447721,0.100250627,0.46039604,0.004326801,0.005407602,0.900369004,0.003214749,0.34042765,0.319318163,0.310287961,0.411670014,0.4667228,0.541487539,0.27747705,0.569387755,0.05237038,0.33222098
49005,0,1.43129771,0.078651685,0.092134831,0.056818182,0.099353522,0.011982608,0.428825623,0.31402439,0.600760456,0.232758621,0.310077519,0.853101197,0.788049605,0.371710526,0.035598706,0.061840121,0.111888112,0.029490617,0.127819549,0.304455446,0.007567139,0.009298118,0.870848708,0.009048822,0.271652041,0.356297751,0.266323553,0.276035997,0.3599738,0.537219252,0.285344585,0.6103207,0.141504506,0.315151303
49007,0,0,0.316853933,0.312359551,0.327272727,0.095610752,0.00190969,0.25088968,0.420731707,0.646387833,0.390804598,0.304263566,0.92491839,0.854565953,0.394736842,0.006472492,0.04826546,0.034965035,0.010723861,0.077694236,0.306930693,0.001979611,0.002308929,0.782287823,0.00110618,0.26861636,0.275490503,0.24867255,0.351388229,0.4198515,0.565866021,0.205846149,0.575568513,0.132623743,0.297347823
49009,1,1.340782123,0.611235955,0.665168539,0.427272727,0.224566179,5.23E-05,0.15658363,1,0.02661597,0.468390805,0.302325581,0.547334059,0.565952649,0.095394737,0.017799353,0.475113122,0,0.048257373,0.197994987,0.334158416,8.57E-05,0.000112746,0.94095941,4.10E-05,0.355456762,0.301057184,1,0.382476673,0.2738963,0.762371361,0.121112578,0.599300292,0.082734753,0.180445873
49011,0,0,0.2,0.191011236,0.2,0.103436543,0.033056064,0.483985765,0.283536585,0.726235741,0.206896552,0.218992248,0.889009793,0.8421646,0.322368421,0.042071197,0.022624434,0.034965035,0.029490617,0.130325815,0.435643564,0.025987404,0.032864608,0.920664207,0.030051212,0.426886519,0.320539265,0.269947989,0.434896592,0.5608792,0.650667433,0.22411722,0.555860058,0.081624657,0.220211056
49013,0,1.536885246,0.195505618,0.211235955,0.172727273,0.107859816,0.001681433,0.277580071,0.292682927,0.406844106,0.603448276,0.337209302,0.90968444,0.88162345,0.266447368,0.006472492,0.04826546,0.013986014,0.016085791,0.117794486,0.405940594,0.001569954,0.00180131,0.756457565,0.000872653,0.417762885,0.378244583,0.425055726,0.483756727,0.4637182,0.522875348,0.161236263,0.612536443,0.123285882,0.195558739
49015,0,0,0.287640449,0.287640449,0.281818182,0.10854032,0.000841588,0.272241993,0.457317073,0.33460076,0.58908046,0.282945736,0.892274211,0.85794814,0.282894737,0.024271845,0.02413273,0.034965035,0.010723861,0.165413534,0.329207921,0.000966981,0.00118619,0.865313653,0.000409696,0.291740623,0.298691441,0.305594317,0.367654499,0.4291323,0.452951376,0.31562829,0.67696793,0.14770798,0.389213083
